 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
2,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
3,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
4,9.785,0,17.471,15.435,17.471,15.435,0.162,2.132,0.469,0.054
5,25.578,0,17.572,14.853,17.572,14.853,0.140,2.626,0.381,0.305
6,35.019,0,17.840,15.208,17.840,15.208,0.274,2.446,0.409,0.442
7,42.744,0,17.965,14.555,17.965,14.555,0.193,1.518,0.659,0.221
8,47.894,0,18.510,15.123,18.510,15.123,0.377,1.345,0.744,0.677
9,51.327,0,18.141,14.879,18.141,14.879,0.453,1.191,0.839,0.749
10,49.953,0,18.182,15.057,18.182,15.057,0.417,1.170,0.855,0.313
11,54.588,0,18.233,15.494,18.233,15.494,0.436,1.178,0.849,0.789
12,53.730,0,18.268,15.628,18.268,15.628,0.346,1.246,0.803,0.698
13,56.305,0,18.279,16.256,18.279,16.256,0.400,1.083,0.923,0.788
14,54.588,0,18.284,15.980,18.284,15.980,0.363,1.050,0.952,0.789
15,50.812,0,18.108,16.370,18.108,16.370,0.343,1.138,0.879,0.781
16,54.417,0,17.925,16.418,17.925,16.418,0.367,1.155,0.866,0.783
17,53.902,0,17.825,16.599,17.825,16.599,0.413,1.190,0.840,0.374
18,52.700,0,17.868,16.360,17.868,16.360,0.430,1.102,0.907,0.827
19,56.305,0,18.020,15.980,18.020,15.980,0.324,1.204,0.830,0.321
20,57.850,0,18.271,16.385,18.271,16.385,0.478,1.096,0.912,0.820
21,59.223,0,18.189,16.255,18.189,16.255,0.303,1.139,0.878,0.653
22,57.163,0,17.997,16.352,17.997,16.352,0.306,1.099,0.910,0.812
23,62.485,0,18.024,16.378,18.024,16.378,0.422,1.096,0.913,0.783
24,57.850,0,17.598,16.270,17.598,16.270,0.450,1.070,0.934,0.835
25,57.335,0,17.688,16.186,17.688,16.186,0.485,1.186,0.843,0.827
26,58.537,0,17.426,16.258,17.426,16.258,0.356,1.078,0.928,0.822
27,57.850,0,17.556,16.266,17.556,16.266,0.362,1.109,0.902,0.822
28,54.073,0,17.200,16.137,17.200,16.137,0.374,1.096,0.912,0.777
29,57.335,0,17.176,15.955,17.176,15.955,0.310,1.157,0.864,0.763
30,59.567,0,17.322,16.151,17.322,16.151,0.285,1.162,0.860,0.724
31,57.163,0,17.534,16.547,17.534,16.547,0.370,1.262,0.792,0.806
