 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
2,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
3,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
4,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
5,11.501,0,28.474,20.917,28.474,20.917,0.312,1.863,0.537,0.623
6,42.057,0,27.870,24.885,27.870,24.885,0.309,1.834,0.545,0.687
7,56.477,0,25.331,24.464,25.331,24.464,0.740,1.842,0.543,0.908
8,62.313,0,24.812,23.464,24.812,23.464,0.394,2.023,0.494,0.320
9,62.313,0,24.702,23.361,24.702,23.361,0.270,1.544,0.648,0.679
10,51.842,0,26.040,20.173,26.040,20.173,0.288,1.402,0.713,0.663
11,43.945,0,24.112,22.249,24.112,22.249,0.301,1.401,0.714,0.636
12,57.678,0,19.648,23.249,19.648,23.249,0.509,1.671,0.599,0.682
13,56.648,0,20.398,22.624,20.398,22.624,0.610,1.445,0.692,0.767
14,11.330,0,29.693,18.663,29.693,18.663,0.898,1.318,0.759,0.880
15,16.651,0,28.364,22.901,28.364,22.901,0.738,1.484,0.674,0.874
16,15.621,0,22.448,22.612,22.448,22.612,0.373,2.708,0.369,0.548
17,28.152,0,18.809,24.986,18.809,24.986,0.778,1.605,0.623,0.916
18,12.531,0,22.115,25.600,22.115,25.600,0.684,1.766,0.566,0.807
19,1.373,0,23.875,19.577,23.875,19.577,1.000,1.939,0.516,0.842
20,11.501,0,20.218,26.625,20.218,26.625,0.679,2.051,0.488,0.843
21,29.354,0,17.853,23.392,17.853,23.392,0.386,1.663,0.601,0.244
22,7.210,0,20.006,26.388,20.006,26.388,0.830,1.157,0.864,0.808
23,37.766,0,20.774,27.567,20.774,27.567,0.275,2.460,0.406,0.649
24,39.654,0,19.004,27.134,19.004,27.134,0.670,1.285,0.778,0.822
25,33.817,0,18.450,23.218,18.450,23.218,0.508,1.610,0.621,0.777
26,19.226,0,18.141,25.762,18.141,25.762,0.718,1.554,0.644,0.836
27,10.471,0,17.717,24.856,17.717,24.856,0.799,1.235,0.810,0.917
28,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
29,4.463,0,21.210,24.891,21.210,24.891,0.362,5.406,0.185,0.140
30,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
31,2324.639,255,25.274,22.995,25.274,22.995,0.135,1.099,0.910,1.000
