 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
2,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
3,19.054,0,21.789,17.000,21.789,17.000,0.488,3.326,0.301,0.796
4,50.125,0,20.830,17.535,20.830,17.535,0.628,1.304,0.767,0.817
5,52.357,0,20.687,17.474,20.687,17.474,0.776,1.157,0.864,0.915
6,49.095,0,21.759,17.168,21.759,17.168,0.708,1.325,0.755,0.879
7,65.575,0,19.322,19.699,19.322,19.699,0.531,2.103,0.475,0.751
8,63.171,0,18.458,21.672,18.458,21.672,0.534,2.715,0.368,0.767
9,55.618,0,20.098,18.983,20.098,18.983,0.549,1.194,0.838,0.619
10,72.441,0,19.139,18.365,19.139,18.365,0.343,1.309,0.764,0.531
11,56.992,0,17.486,21.912,17.486,21.912,0.647,1.835,0.545,0.829
12,70.381,0,17.279,20.196,17.279,20.196,0.330,2.833,0.353,0.624
13,69.351,0,18.847,21.753,18.847,21.753,0.442,1.812,0.552,0.674
14,65.403,0,18.224,21.500,18.224,21.500,0.357,2.147,0.466,0.628
15,73.986,0,16.170,19.430,16.170,19.430,0.336,2.006,0.498,0.663
16,71.754,0,16.399,18.467,16.399,18.467,0.436,2.299,0.435,0.752
17,62.313,0,15.471,23.008,15.471,23.008,0.498,1.601,0.624,0.708
18,52.872,0,15.973,24.028,15.973,24.028,0.434,2.041,0.490,0.557
19,67.120,0,19.917,22.657,19.917,22.657,0.455,1.368,0.731,0.727
20,54.932,0,20.605,22.644,20.605,22.644,0.461,1.566,0.639,0.548
21,44.460,0,17.996,21.005,17.996,21.005,0.443,1.754,0.570,0.648
22,33.302,0,18.070,21.997,18.070,21.997,0.521,2.213,0.452,0.724
23,19.569,0,19.433,22.671,19.433,22.671,0.662,1.110,0.901,0.760
24,16.994,0,19.559,21.082,19.559,21.082,0.809,1.685,0.593,0.904
25,14.591,0,19.958,21.299,19.958,21.299,0.807,1.745,0.573,0.881
26,16.308,0,20.382,20.426,20.382,20.426,0.715,1.696,0.590,0.872
27,11.158,0,17.883,22.791,17.883,22.791,0.470,5.906,0.169,0.390
28,24.376,0,16.698,23.132,16.698,23.132,0.565,2.327,0.430,0.761
29,33.646,0,17.896,24.804,17.896,24.804,0.637,1.685,0.594,0.810
30,32.787,0,17.290,24.426,17.290,24.426,0.548,1.867,0.536,0.722
31,26.436,0,17.544,24.526,17.544,24.526,0.432,1.489,0.671,0.740
