 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
2,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
3,1405.564,255,19.059,18.437,19.059,18.437,0.135,1.034,0.967,1.000
4,46.005,0,19.108,12.396,19.108,12.396,0.188,2.716,0.368,0.294
5,66.090,0,18.738,13.006,18.738,13.006,0.110,1.663,0.601,0.409
6,94.585,0,19.221,12.748,19.221,12.748,0.306,1.759,0.568,0.591
7,90.122,0,19.473,13.026,19.473,13.026,0.148,1.611,0.621,0.472
8,81.882,0,18.062,16.404,18.062,16.404,0.130,1.242,0.805,0.477
9,64.201,0,16.593,15.561,16.593,15.561,0.170,1.465,0.683,0.476
10,75.359,0,18.037,15.684,18.037,15.684,0.195,1.366,0.732,0.581
11,71.583,0,18.355,15.971,18.355,15.971,0.158,1.271,0.787,0.536
12,74.673,0,16.968,15.574,16.968,15.574,0.191,1.333,0.750,0.601
13,80.166,0,17.993,17.596,17.993,17.596,0.246,1.327,0.753,0.663
14,76.733,0,18.230,14.677,18.230,14.677,0.141,1.534,0.652,0.485
15,67.978,0,17.635,15.214,17.635,15.214,0.259,1.508,0.663,0.552
16,72.956,0,16.965,17.093,16.965,17.093,0.165,1.547,0.647,0.513
17,72.098,0,18.030,15.728,18.030,15.728,0.231,1.252,0.799,0.642
18,65.746,0,18.386,14.759,18.386,14.759,0.229,1.712,0.584,0.583
19,78.621,0,18.452,17.105,18.452,17.105,0.197,1.259,0.794,0.595
20,86.517,0,19.848,16.567,19.848,16.567,0.280,1.180,0.848,0.716
21,63.686,0,17.363,16.391,17.363,16.391,0.172,1.054,0.949,0.495
22,76.904,0,19.369,16.136,19.369,16.136,0.249,1.109,0.901,0.646
23,73.986,0,18.741,17.832,18.741,17.832,0.286,1.206,0.829,0.720
24,73.814,0,17.850,16.313,17.850,16.313,0.340,1.242,0.805,0.755
25,58.880,0,18.236,15.881,18.236,15.881,0.245,1.466,0.682,0.692
26,55.962,0,18.165,17.774,18.165,17.774,0.215,1.281,0.781,0.505
27,56.820,0,19.858,17.367,19.858,17.367,0.166,1.761,0.568,0.497
28,54.932,0,16.841,17.948,16.841,17.948,0.210,1.086,0.921,0.630
29,38.967,0,18.038,17.340,18.038,17.340,0.183,1.198,0.835,0.634
30,19.398,0,19.361,16.835,19.361,16.835,0.191,1.298,0.770,0.379
31,25.063,0,20.378,17.867,20.378,17.867,0.350,1.501,0.666,0.530
